2025-12-20 19:07:36.176 | $BDGSV,0,1,00
2025-12-20 19:07:36.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:36.227 | $GNZDA,,,,,,
2025-12-20 19:07:37.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:37.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:37.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:37.164 | $GPGSV,0,1,00
2025-12-20 19:07:37.175 | $BDGSV,0,1,00
2025-12-20 19:07:37.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:37.227 | $GNZDA,,,,,,
2025-12-20 19:07:38.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:38.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:38.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:38.161 | $GPGSV,0,1,00
2025-12-20 19:07:38.181 | $BDGSV,0,1,00
2025-12-20 19:07:38.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:38.223 | $GNZDA,,,,,,
2025-12-20 19:07:39.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:39.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:39.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:39.157 | $GPGSV,0,1,00
2025-12-20 19:07:39.178 | $BDGSV,0,1,00
2025-12-20 19:07:39.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:39.219 | $GNZDA,,,,,,
2025-12-20 19:07:40.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:40.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:40.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:40.159 | $GPGSV,0,1,00
2025-12-20 19:07:40.179 | $BDGSV,0,1,00
2025-12-20 19:07:40.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:40.221 | $GNZDA,,,,,,
2025-12-20 19:07:41.074 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:41.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:41.135 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:41.156 | $GPGSV,0,1,00
2025-12-20 19:07:41.177 | $BDGSV,0,1,00
2025-12-20 19:07:41.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:41.218 | $GNZDA,,,,,,
2025-12-20 19:07:42.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:42.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:42.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:42.162 | $GPGSV,0,1,00
2025-12-20 19:07:42.183 | $BDGSV,0,1,00
2025-12-20 19:07:42.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:42.224 | $GNZDA,,,,,,
2025-12-20 19:07:43.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:43.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:43.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:43.159 | $GPGSV,0,1,00
2025-12-20 19:07:43.179 | $BDGSV,0,1,00
2025-12-20 19:07:43.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:43.220 | $GNZDA,,,,,,
2025-12-20 19:07:44.073 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:44.104 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:44.145 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:44.155 | $GPGSV,0,1,00
2025-12-20 19:07:44.175 | $BDGSV,0,1,00
2025-12-20 19:07:44.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:44.227 | $GNZDA,,,,,,
2025-12-20 19:07:45.068 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:45.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:45.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:45.161 | $GPGSV,0,1,00
2025-12-20 19:07:45.182 | $BDGSV,0,1,00
2025-12-20 19:07:45.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:45.223 | $GNZDA,,,,,,
2025-12-20 19:07:46.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:46.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:46.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:46.158 | $GPGSV,0,1,00
2025-12-20 19:07:46.178 | $BDGSV,0,1,00
2025-12-20 19:07:46.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:46.219 | $GNZDA,,,,,,
2025-12-20 19:07:47.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:47.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:47.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:47.155 | $GPGSV,0,1,00
2025-12-20 19:07:47.175 | $BDGSV,0,1,00
2025-12-20 19:07:47.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:47.227 | $GNZDA,,,,,,
2025-12-20 19:07:48.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:48.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:48.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:48.161 | $GPGSV,0,1,00
2025-12-20 19:07:48.181 | $BDGSV,0,1,00
2025-12-20 19:07:48.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:48.222 | $GNZDA,,,,,,
2025-12-20 19:07:49.074 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:49.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:49.146 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:49.156 | $GPGSV,0,1,00
2025-12-20 19:07:49.177 | $BDGSV,0,1,00
2025-12-20 19:07:49.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:49.218 | $GNZDA,,,,,,
2025-12-20 19:07:50.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:50.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:50.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:50.163 | $GPGSV,0,1,00
2025-12-20 19:07:50.183 | $BDGSV,0,1,00
2025-12-20 19:07:50.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:50.224 | $GNZDA,,,,,,
2025-12-20 19:07:51.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:51.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:51.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:51.158 | $GPGSV,0,1,00
2025-12-20 19:07:51.179 | $BDGSV,0,1,00
2025-12-20 19:07:51.199 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:51.220 | $GNZDA,,,,,,
2025-12-20 19:07:52.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:52.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:52.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:52.162 | $GPGSV,0,1,00
2025-12-20 19:07:52.183 | $BDGSV,0,1,00
2025-12-20 19:07:52.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:52.223 | $GNZDA,,,,,,
2025-12-20 19:07:53.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:53.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:53.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:53.157 | $GPGSV,0,1,00
2025-12-20 19:07:53.177 | $BDGSV,0,1,00
2025-12-20 19:07:53.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:53.218 | $GNZDA,,,,,,
2025-12-20 19:07:54.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:54.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:54.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:54.162 | $GPGSV,0,1,00
2025-12-20 19:07:54.183 | $BDGSV,0,1,00
2025-12-20 19:07:54.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:54.224 | $GNZDA,,,,,,
2025-12-20 19:07:55.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:55.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:55.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:55.158 | $GPGSV,0,1,00
2025-12-20 19:07:55.179 | $BDGSV,0,1,00
2025-12-20 19:07:55.210 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:55.220 | $GNZDA,,,,,,
2025-12-20 19:07:56.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:56.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:56.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:56.158 | $GPGSV,0,1,00
2025-12-20 19:07:56.179 | $BDGSV,0,1,00
2025-12-20 19:07:56.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:56.220 | $GNZDA,,,,,,
2025-12-20 19:07:57.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:57.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:57.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:57.164 | $GPGSV,0,1,00
2025-12-20 19:07:57.174 | $BDGSV,0,1,00
2025-12-20 19:07:57.205 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:57.226 | $GNZDA,,,,,,
2025-12-20 19:07:58.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:58.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:58.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:58.162 | $GPGSV,0,1,00
2025-12-20 19:07:58.183 | $BDGSV,0,1,00
2025-12-20 19:07:58.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:58.224 | $GNZDA,,,,,,
2025-12-20 19:07:59.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:07:59.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:07:59.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:07:59.159 | $GPGSV,0,1,00
2025-12-20 19:07:59.180 | $BDGSV,0,1,00
2025-12-20 19:07:59.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:07:59.221 | $GNZDA,,,,,,
2025-12-20 19:08:00.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:00.102 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:00.143 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:00.164 | $GPGSV,0,1,00
2025-12-20 19:08:00.174 | $BDGSV,0,1,00
2025-12-20 19:08:00.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:00.225 | $GNZDA,,,,,,
2025-12-20 19:08:01.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:01.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:01.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:01.157 | $GPGSV,0,1,00
2025-12-20 19:08:01.178 | $BDGSV,0,1,00
2025-12-20 19:08:01.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:01.219 | $GNZDA,,,,,,
2025-12-20 19:08:02.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:02.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:02.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:02.161 | $GPGSV,0,1,00
2025-12-20 19:08:02.182 | $BDGSV,0,1,00
2025-12-20 19:08:02.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:02.223 | $GNZDA,,,,,,
2025-12-20 19:08:03.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:03.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:03.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:03.157 | $GPGSV,0,1,00
2025-12-20 19:08:03.177 | $BDGSV,0,1,00
2025-12-20 19:08:03.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:03.218 | $GNZDA,,,,,,
2025-12-20 19:08:04.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:04.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:04.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:04.163 | $GPGSV,0,1,00
2025-12-20 19:08:04.183 | $BDGSV,0,1,00
2025-12-20 19:08:04.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:04.224 | $GNZDA,,,,,,
2025-12-20 19:08:05.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:05.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:05.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:05.159 | $GPGSV,0,1,00
2025-12-20 19:08:05.179 | $BDGSV,0,1,00
2025-12-20 19:08:05.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:05.221 | $GNZDA,,,,,,
2025-12-20 19:08:06.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:06.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:06.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:06.164 | $GPGSV,0,1,00
2025-12-20 19:08:06.175 | $BDGSV,0,1,00
2025-12-20 19:08:06.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:06.227 | $GNZDA,,,,,,
2025-12-20 19:08:07.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:07.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:07.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:07.161 | $GPGSV,0,1,00
2025-12-20 19:08:07.182 | $BDGSV,0,1,00
2025-12-20 19:08:07.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:07.224 | $GNZDA,,,,,,
2025-12-20 19:08:08.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:08.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:08.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:08.158 | $GPGSV,0,1,00
2025-12-20 19:08:08.179 | $BDGSV,0,1,00
2025-12-20 19:08:08.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:08.220 | $GNZDA,,,,,,
2025-12-20 19:08:09.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:09.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:09.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:09.164 | $GPGSV,0,1,00
2025-12-20 19:08:09.175 | $BDGSV,0,1,00
2025-12-20 19:08:09.205 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:09.226 | $GNZDA,,,,,,
2025-12-20 19:08:10.078 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:10.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:10.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:10.161 | $GPGSV,0,1,00
2025-12-20 19:08:10.182 | $BDGSV,0,1,00
2025-12-20 19:08:10.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:10.223 | $GNZDA,,,,,,
2025-12-20 19:08:11.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:11.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:11.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:11.156 | $GPGSV,0,1,00
2025-12-20 19:08:11.177 | $BDGSV,0,1,00
2025-12-20 19:08:11.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:11.218 | $GNZDA,,,,,,
2025-12-20 19:08:12.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:12.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:12.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:12.162 | $GPGSV,0,1,00
2025-12-20 19:08:12.182 | $BDGSV,0,1,00
2025-12-20 19:08:12.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:12.224 | $GNZDA,,,,,,
2025-12-20 19:08:13.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:13.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:13.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:13.159 | $GPGSV,0,1,00
2025-12-20 19:08:13.179 | $BDGSV,0,1,00
2025-12-20 19:08:13.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:13.220 | $GNZDA,,,,,,
2025-12-20 19:08:14.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:14.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:14.145 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:14.155 | $GPGSV,0,1,00
2025-12-20 19:08:14.176 | $BDGSV,0,1,00
2025-12-20 19:08:14.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:14.227 | $GNZDA,,,,,,
2025-12-20 19:08:15.068 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:15.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:15.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:15.161 | $GPGSV,0,1,00
2025-12-20 19:08:15.181 | $BDGSV,0,1,00
2025-12-20 19:08:15.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:15.222 | $GNZDA,,,,,,
2025-12-20 19:08:16.074 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:16.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:16.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:16.157 | $GPGSV,0,1,00
2025-12-20 19:08:16.177 | $BDGSV,0,1,00
2025-12-20 19:08:16.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:16.219 | $GNZDA,,,,,,
2025-12-20 19:08:17.071 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:17.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:17.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:17.163 | $GPGSV,0,1,00
2025-12-20 19:08:17.173 | $BDGSV,0,1,00
2025-12-20 19:08:17.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:17.224 | $GNZDA,,,,,,
2025-12-20 19:08:18.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:18.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:18.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:18.159 | $GPGSV,0,1,00
2025-12-20 19:08:18.179 | $BDGSV,0,1,00
2025-12-20 19:08:18.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:18.220 | $GNZDA,,,,,,
2025-12-20 19:08:19.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:19.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:19.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:19.164 | $GPGSV,0,1,00
2025-12-20 19:08:19.175 | $BDGSV,0,1,00
2025-12-20 19:08:19.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:19.226 | $GNZDA,,,,,,
2025-12-20 19:08:20.078 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:20.108 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:20.139 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:20.159 | $GPGSV,0,1,00
2025-12-20 19:08:20.180 | $BDGSV,0,1,00
2025-12-20 19:08:20.201 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:20.221 | $GNZDA,,,,,,
2025-12-20 19:08:21.073 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:21.104 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:21.145 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:21.156 | $GPGSV,0,1,00
2025-12-20 19:08:21.176 | $BDGSV,0,1,00
2025-12-20 19:08:21.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:21.218 | $GNZDA,,,,,,
2025-12-20 19:08:22.071 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:22.112 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:22.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:22.163 | $GPGSV,0,1,00
2025-12-20 19:08:22.173 | $BDGSV,0,1,00
2025-12-20 19:08:22.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:22.225 | $GNZDA,,,,,,
2025-12-20 19:08:23.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:23.108 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:23.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:23.159 | $GPGSV,0,1,00
2025-12-20 19:08:23.179 | $BDGSV,0,1,00
2025-12-20 19:08:23.210 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:23.220 | $GNZDA,,,,,,
2025-12-20 19:08:24.071 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:24.112 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:24.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:24.163 | $GPGSV,0,1,00
2025-12-20 19:08:24.183 | $BDGSV,0,1,00
2025-12-20 19:08:24.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:24.225 | $GNZDA,,,,,,
2025-12-20 19:08:25.073 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:25.113 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:25.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:25.165 | $GPGSV,0,1,00
2025-12-20 19:08:25.175 | $BDGSV,0,1,00
2025-12-20 19:08:25.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:25.227 | $GNZDA,,,,,,
2025-12-20 19:08:26.079 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:26.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:26.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:26.161 | $GPGSV,0,1,00
2025-12-20 19:08:26.182 | $BDGSV,0,1,00
2025-12-20 19:08:26.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:08:26.224 | $GNZDA,,,,,,
2025-12-20 19:08:27.079 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:08:27.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:08:27.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:08:27.163 | $GPGSV,0,1,00
2025-12-20 19:08:27.184 | $BDGSV,0,1,00
2025-12-20 19:08:27.205 | $GNRMC,,V,,,,,,,,,,N
