2025-12-20 19:09:49.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:49.220 | $GNZDA,,,,,,
2025-12-20 19:09:50.073 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:50.104 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:50.145 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:50.155 | $GPGSV,0,1,00
2025-12-20 19:09:50.176 | $BDGSV,0,1,00
2025-12-20 19:09:50.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:50.218 | $GNZDA,,,,,,
2025-12-20 19:09:51.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:51.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:51.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:51.162 | $GPGSV,0,1,00
2025-12-20 19:09:51.183 | $BDGSV,0,1,00
2025-12-20 19:09:51.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:51.224 | $GNZDA,,,,,,
2025-12-20 19:09:52.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:52.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:52.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:52.159 | $GPGSV,0,1,00
2025-12-20 19:09:52.180 | $BDGSV,0,1,00
2025-12-20 19:09:52.201 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:52.221 | $GNZDA,,,,,,
2025-12-20 19:09:53.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:53.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:53.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:53.158 | $GPGSV,0,1,00
2025-12-20 19:09:53.179 | $BDGSV,0,1,00
2025-12-20 19:09:53.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:53.220 | $GNZDA,,,,,,
2025-12-20 19:09:54.071 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:54.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:54.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:54.162 | $GPGSV,0,1,00
2025-12-20 19:09:54.183 | $BDGSV,0,1,00
2025-12-20 19:09:54.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:54.220 | $GNZDA,,,,,,
2025-12-20 19:09:55.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:55.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:55.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:55.157 | $GPGSV,0,1,00
2025-12-20 19:09:55.177 | $BDGSV,0,1,00
2025-12-20 19:09:55.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:55.218 | $GNZDA,,,,,,
2025-12-20 19:09:56.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:56.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:56.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:56.161 | $GPGSV,0,1,00
2025-12-20 19:09:56.181 | $BDGSV,0,1,00
2025-12-20 19:09:56.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:56.223 | $GNZDA,,,,,,
2025-12-20 19:09:57.075 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:57.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:57.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:57.156 | $GPGSV,0,1,00
2025-12-20 19:09:57.177 | $BDGSV,0,1,00
2025-12-20 19:09:57.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:57.219 | $GNZDA,,,,,,
2025-12-20 19:09:58.073 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:58.104 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:58.145 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:58.156 | $GPGSV,0,1,00
2025-12-20 19:09:58.176 | $BDGSV,0,1,00
2025-12-20 19:09:58.207 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:58.218 | $GNZDA,,,,,,
2025-12-20 19:09:59.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:09:59.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:09:59.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:09:59.162 | $GPGSV,0,1,00
2025-12-20 19:09:59.183 | $BDGSV,0,1,00
2025-12-20 19:09:59.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:09:59.224 | $GNZDA,,,,,,
2025-12-20 19:10:00.077 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:00.108 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:00.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:00.160 | $GPGSV,0,1,00
2025-12-20 19:10:00.181 | $BDGSV,0,1,00
2025-12-20 19:10:00.201 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:00.223 | $GNZDA,,,,,,
2025-12-20 19:10:01.078 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:01.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
